x,y,z,phi,theta,psi,u,v,w,p,q,r,angle2,time,yaw_ref,x_ref,y_ref,z_ref
-1.0962981080148684,5.395007094015078,3.775366542935045,-0.007030108370121001,0.012398158430397495,-3.0544189769617605,0.12814996956407446,-0.08468435615705926,0.02265146099543189,0.0014207409413185673,0.013015032591314419,0.002823372087698375,20.73,38.6,-2.6944220726731856,-3.247328399043705,4.682749433740962,4.009538574303349
-1.1098476058760895,5.4022893453735845,3.7776286919146544,-0.006895558199089965,0.013672587419943103,-3.0541471148612054,0.12849523408020563,-0.0843720521702946,0.02475634787035317,0.001235596508231108,0.012418215423970848,0.002786229259419647,20.7,38.7,-2.6943741592397785,-3.262048315144815,4.688232496486179,4.011348255262086
-1.1234363891451713,5.409532060298815,3.7800805703642055,-0.0067783224865760276,0.01488844373932627,-3.053878598667134,0.1288410847138815,-0.0840571666914549,0.02680236367091652,0.0010655250579605505,0.011849259193307614,0.002744964871078593,20.68,38.800000000000004,-2.694321141382824,-3.276785384127415,4.69366928826937,4.013314055792132
-1.1370646640141475,5.416735021303151,3.782717088155516,-0.0066770343695536204,0.016049633811942233,-3.0536139561614695,0.12918676241620136,-0.08373952286164242,0.028789803035907016,0.0009085540041985889,0.011329832081493126,0.0026984367317403764,20.65,38.900000000000006,-2.6942631750978996,-3.291539460542584,4.699059755431599,4.015435665470795
-1.1507325228820475,5.423898003077209,3.7855331521561157,-0.006590497244777516,0.01716197912335542,-3.053353817435475,0.1295316199107478,-0.08341895217353767,0.030719686935106707,0.0007632571659207332,0.010876415223872872,0.002645891936574713,20.63,39.0,-2.6942004339780796,-3.3063103987735425,4.704403844771127,4.017712749271311
-1.164439965504075,5.43102077375499,3.7885237134745493,-0.006517636306072257,0.01823265538958202,-3.0530988708517084,0.12987509058008584,-0.08309530587635768,0.03259364329444414,0.0006286299323156954,0.010499525227445034,0.0025869972695248943,20.61,39.1,-2.694133098514627,-3.3210980530370966,4.709701503543953,4.020144947615753
-1.1781869141899184,5.4381030965924095,3.7916837947391113,-0.006457472048638223,0.019269344314177594,-3.052849787398119,0.13021661886588298,-0.08276844814737148,0.03441349145117847,0.0005037444253244991,0.010198780506681942,0.002522406089977488,20.59,39.2,-2.6940613536715015,-3.3359022773850677,4.714952679464322,4.0227318764318065
-1.1919732252192152,5.445144730857672,3.7950084854552477,-0.006409114164227457,0.0202793267556474,-3.0526071390735137,0.13055570670941688,-0.082438262908987,0.03618077582705381,0.00038768603489643686,0.00996661832447882,0.0024533176967333997,20.57,39.300000000000004,-2.693985389216831,-3.3507229257057367,4.7201573207052485,4.025473127213423
-1.205798702546373,5.452145431857432,3.7984929734395534,-0.00637173925508677,0.021268944440543756,-3.052371361808499,0.13089195470825588,-0.08210465314214434,0.037897774200893235,0.00027996113658479806,0.009792010501934298,0.002381078000012236,20.55,39.400000000000006,-2.6939053950471257,-3.3655598517252887,4.725315375899025,4.028368267085327
-1.2196631101178357,5.45910495037555,3.8021325989438632,-0.006344570331100984,0.02224328971801364,-3.0521427424804215,0.13122503060997004,-0.08176753853557227,0.03956683718078473,0.00018005212641895017,0.00966117984362532,0.00230712106981897,20.54,39.5,-2.6938215556413443,-3.380412909009253,4.730426794137727,4.031416838871369
-1.2335661788036056,5.466023032414483,3.8059228705809125,-0.006326880860232026,0.023205997745044563,-3.051921416471665,0.13155465128620877,-0.08142685365526746,0.041190210272788075,8.738298681532497e-05,0.009558950489904202,0.0022328260800572102,20.53,39.6,-2.6937340472268825,-3.3952819509639527,4.735491524973722,4.034618361166726
-1.2475076093617106,5.472899419110023,3.8098594718277474,-0.0063180017187596735,0.024159177258368095,-3.0517073793010505,0.13188056547556032,-0.08108254638308911,0.04276998123068155,1.2950197901857716e-06,0.009470158672254855,0.0021593957747018423,20.52,39.7,-2.6936430372609337,-3.410166830837946,4.74050951842016,4.037972328413915
-1.2614870726267258,5.479733846718505,3.813938273795506,-0.006317304549912992,0.02510349062145877,-3.0515005113195968,0.13220254304943038,-0.0807345746935815,0.04430825168752462,-7.844095396990485e-05,0.009381224699352632,0.0020877310143143386,20.51,39.800000000000004,-2.6935486862503333,-3.4250674017234766,4.745480724951473,4.041478210982624
-1.2755042078779901,5.486526046813319,3.818155359661644,-0.006324205314534371,0.02603837277628692,-3.0513006114486165,0.13252035940853718,-0.08038290482695543,0.04580723539157935,-0.00015253828738124483,0.00928133749876393,0.002018390596792904,20.5,39.900000000000006,-2.69345115037669,-3.4399835165579264,4.750405095503859,4.045135455253357
-1.2895586189214483,5.493275746790024,3.822507041133483,-0.006338202345470336,0.026962324018036277,-3.0511074314869147,0.1328337698661411,-0.0800275103217652,0.04726906083431636,-0.00022197884326700086,0.009162718802320944,0.001951626203443031,20.49,40.0,-2.6933505851805073,-3.4549150281252627,4.755282581475767,4.048943483704846
-1.3036498682915656,5.499982670783015,3.8269898593033975,-0.006358883849564102,0.027873228256290874,-3.05092070504669,0.13314249574100223,-0.07966837181214247,0.04869572953980479,-0.00028761302206156296,0.009020876689702995,0.0018874580868447023,20.48,40.1,-2.6932471498887516,-3.469861789057496,4.760113134728384,4.052901695005255
-1.3177774681229208,5.506646542812391,3.8316005841143204,-0.006385897627991686,0.02876879660410636,-3.0507401849494085,0.13344614920378609,-0.07930550831328105,0.05008922624176314,-0.00034979241203374233,0.00885683938449934,0.001825446539348073,20.48,40.2,-2.693141011129691,-3.48482365183613,4.764896707586094,4.057009464107136
-1.331940877516872,5.513267087542068,3.8363362075650964,-0.006418947836393826,0.02964684574594587,-3.0505656483241577,0.13374440761797085,-0.0789389016833566,0.05145139282056939,-0.0004092969892973337,0.00867167401241105,0.001765542606508207,20.48,40.300000000000004,-2.693032345727347,-3.49980046879362,4.769633252836968,4.061266142346126
